# l = 2
# n = 3
# E = -0.05555537
# r	u(r)	R(r)	V(r)
1.39009722	0.01523758	0.01096152	-0.71937415
1.39259721	0.01530718	0.01099182	-0.71808272
1.39509721	0.01537695	0.01102213	-0.71679593
1.39759720	0.01544689	0.01105246	-0.71551374
1.40009720	0.01551699	0.01108280	-0.71423613
1.40259719	0.01558727	0.01111314	-0.71296307
1.40509719	0.01565771	0.01114351	-0.71169454
1.40759718	0.01572832	0.01117388	-0.71043052
1.41009718	0.01579910	0.01120427	-0.70917098
1.41259717	0.01587005	0.01123466	-0.70791590
1.41509717	0.01594117	0.01126507	-0.70666525
1.41759716	0.01601246	0.01129549	-0.70541902
1.42009716	0.01608392	0.01132593	-0.70417717
1.42259715	0.01615554	0.01135637	-0.70293969
1.42509715	0.01622734	0.01138683	-0.70170655
1.42759714	0.01629930	0.01141730	-0.70047772
1.43009714	0.01637143	0.01144778	-0.69925320
1.43259713	0.01644373	0.01147827	-0.69803295
1.43509713	0.01651620	0.01150877	-0.69681695
1.43759712	0.01658883	0.01153928	-0.69560518
1.44009712	0.01666164	0.01156980	-0.69439761
1.44259711	0.01673461	0.01160034	-0.69319423
1.44509711	0.01680775	0.01163088	-0.69199502
1.44759710	0.01688106	0.01166144	-0.69079994
1.45009710	0.01695454	0.01169200	-0.68960899
1.45259709	0.01702818	0.01172258	-0.68842214
1.45509709	0.01710200	0.01175317	-0.68723936
1.45759708	0.01717598	0.01178376	-0.68606065
1.46009708	0.01725013	0.01181437	-0.68488597
1.46259707	0.01732444	0.01184499	-0.68371530
1.46509707	0.01739893	0.01187561	-0.68254863
1.46759706	0.01747358	0.01190625	-0.68138594
1.47009706	0.01754840	0.01193690	-0.68022720
1.47259705	0.01762338	0.01196755	-0.67907239
1.47509705	0.01769854	0.01199822	-0.67792150
1.47759704	0.01777386	0.01202889	-0.67677450
1.48009704	0.01784935	0.01205958	-0.67563138
1.48259703	0.01792500	0.01209027	-0.67449211
1.48509703	0.01800083	0.01212098	-0.67335668
1.48759702	0.01807682	0.01215169	-0.67222506
1.49009702	0.01815297	0.01218241	-0.67109724
1.49259701	0.01822930	0.01221314	-0.66997320
1.49509701	0.01830579	0.01224388	-0.66885292
1.49759700	0.01838245	0.01227463	-0.66773638
1.50009700	0.01845927	0.01230538	-0.66662356
1.50259699	0.01853626	0.01233615	-0.66551444
1.50509699	0.01861342	0.01236692	-0.66440901
1.50759698	0.01869074	0.01239770	-0.66330724
1.51009698	0.01876823	0.01242849	-0.66220913
1.51259697	0.01884589	0.01245929	-0.66111464
1.51509697	0.01892371	0.01249010	-0.66002376
1.51759696	0.01900170	0.01252091	-0.65893648
1.52009696	0.01907986	0.01255174	-0.65785277
1.52259695	0.01915818	0.01258257	-0.65677263
1.52509695	0.01923666	0.01261340	-0.65569602
1.52759694	0.01931532	0.01264425	-0.65462294
1.53009694	0.01939413	0.01267510	-0.65355336
1.53259693	0.01947312	0.01270596	-0.65248728
1.53509693	0.01955227	0.01273683	-0.65142466
1.53759692	0.01963158	0.01276770	-0.65036550
1.54009692	0.01971106	0.01279859	-0.64930978
1.54259691	0.01979071	0.01282948	-0.64825749
1.54509691	0.01987052	0.01286037	-0.64720859
1.54759690	0.01995050	0.01289128	-0.64616309
1.55009690	0.02003064	0.01292219	-0.64512096
1.55259689	0.02011095	0.01295310	-0.64408218
1.55509689	0.02019142	0.01298403	-0.64304675
1.55759688	0.02027205	0.01301496	-0.64201464
1.56009688	0.02035285	0.01304589	-0.64098583
1.56259687	0.02043382	0.01307683	-0.63996032
1.56509687	0.02051495	0.01310778	-0.63893809
1.56759686	0.02059625	0.01313874	-0.63791911
1.57009686	0.02067770	0.01316970	-0.63690338
1.57259685	0.02075933	0.01320067	-0.63589088
1.57509685	0.02084111	0.01323164	-0.63488159
1.57759684	0.02092307	0.01326262	-0.63387551
1.58009684	0.02100518	0.01329360	-0.63287260
1.58259683	0.02108746	0.01332459	-0.63187287
1.58509683	0.02116990	0.01335559	-0.63087629
1.58759682	0.02125251	0.01338659	-0.62988284
1.59009682	0.02133528	0.01341760	-0.62889252
1.59259681	0.02141822	0.01344861	-0.62790531
1.59509681	0.02150131	0.01347963	-0.62692120
1.59759680	0.02158458	0.01351065	-0.62594016
1.60009680	0.02166800	0.01354168	-0.62496219
1.60259679	0.02175159	0.01357271	-0.62398727
1.60509679	0.02183534	0.01360375	-0.62301539
1.60759678	0.02191925	0.01363479	-0.62204653
1.61009678	0.02200333	0.01366584	-0.62108068
1.61259677	0.02208757	0.01369689	-0.62011782
1.61509677	0.02217197	0.01372795	-0.61915795
1.61759676	0.02225653	0.01375901	-0.61820104
1.62009676	0.02234126	0.01379008	-0.61724708
1.62259675	0.02242615	0.01382115	-0.61629607
1.62509675	0.02251120	0.01385222	-0.61534798
1.62759674	0.02259641	0.01388330	-0.61440280
1.63009674	0.02268179	0.01391438	-0.61346052
1.63259673	0.02276732	0.01394547	-0.61252113
1.63509673	0.02285302	0.01397656	-0.61158461
1.63759672	0.02293888	0.01400765	-0.61065095
1.64009672	0.02302490	0.01403875	-0.60972014
1.64259671	0.02311109	0.01406985	-0.60879216
1.64509671	0.02319743	0.01410095	-0.60786700
1.64759670	0.02328394	0.01413206	-0.60694465
1.65009670	0.02337061	0.01416317	-0.60602509
1.65259669	0.02345744	0.01419429	-0.60510831
1.65509669	0.02354443	0.01422541	-0.60419431
1.65759668	0.02363158	0.01425653	-0.60328306
1.66009668	0.02371889	0.01428765	-0.60237456
1.66259667	0.02380636	0.01431878	-0.60146878
1.66509667	0.02389399	0.01434991	-0.60056573
1.66759666	0.02398178	0.01438105	-0.59966539
1.67009666	0.02406974	0.01441218	-0.59876774
1.67259665	0.02415785	0.01444332	-0.59787277
1.67509665	0.02424612	0.01447446	-0.59698048
1.67759664	0.02433456	0.01450561	-0.59609084
1.68009664	0.02442315	0.01453675	-0.59520386
1.68259663	0.02451190	0.01456790	-0.59431951
1.68509663	0.02460081	0.01459905	-0.59343778
1.68759662	0.02468989	0.01463021	-0.59255866
1.69009662	0.02477912	0.01466136	-0.59168215
1.69259661	0.02486851	0.01469252	-0.59080822
1.69509661	0.02495806	0.01472368	-0.58993688
1.69759660	0.02504777	0.01475484	-0.58906810
1.70009660	0.02513763	0.01478600	-0.58820187
1.70259659	0.02522766	0.01481717	-0.58733819
1.70509659	0.02531784	0.01484833	-0.58647704
1.70759658	0.02540819	0.01487950	-0.58561841
1.71009658	0.02549869	0.01491067	-0.58476229
1.71259657	0.02558935	0.01494184	-0.58390868
1.71509657	0.02568017	0.01497302	-0.58305755
1.71759656	0.02577114	0.01500419	-0.58220890
1.72009656	0.02586228	0.01503536	-0.58136271
1.72259655	0.02595357	0.01506654	-0.58051898
1.72509655	0.02604502	0.01509772	-0.57967770
1.72759654	0.02613663	0.01512890	-0.57883885
1.73009654	0.02622839	0.01516007	-0.57800243
1.73259653	0.02632031	0.01519125	-0.57716842
1.73509653	0.02641239	0.01522243	-0.57633681
1.73759652	0.02650463	0.01525362	-0.57550760
1.74009652	0.02659702	0.01528480	-0.57468077
1.74259651	0.02668957	0.01531598	-0.57385631
1.74509651	0.02678228	0.01534716	-0.57303421
1.74759650	0.02687514	0.01537835	-0.57221447
1.75009650	0.02696816	0.01540953	-0.57139706
1.75259649	0.02706134	0.01544071	-0.57058199
1.75509649	0.02715467	0.01547190	-0.56976924
1.75759648	0.02724816	0.01550308	-0.56895881
1.76009648	0.02734180	0.01553426	-0.56815067
1.76259647	0.02743560	0.01556545	-0.56734483
1.76509647	0.02752956	0.01559663	-0.56654127
1.76759646	0.02762367	0.01562781	-0.56573999
1.77009646	0.02771793	0.01565900	-0.56494096
1.77259645	0.02781236	0.01569018	-0.56414419
1.77509645	0.02790693	0.01572136	-0.56334967
1.77759644	0.02800166	0.01575254	-0.56255738
1.78009644	0.02809655	0.01578372	-0.56176732
1.78259643	0.02819159	0.01581490	-0.56097947
1.78509643	0.02828679	0.01584608	-0.56019383
1.78759642	0.02838214	0.01587726	-0.55941038
1.79009642	0.02847764	0.01590844	-0.55862913
1.79259641	0.02857330	0.01593962	-0.55785005
1.79509641	0.02866911	0.01597079	-0.55707314
1.79759640	0.02876508	0.01600197	-0.55629840
1.80009640	0.02886120	0.01603314	-0.55552580
1.80259639	0.02895748	0.01606431	-0.55475535
1.80509639	0.02905390	0.01609549	-0.55398704
1.80759638	0.02915048	0.01612666	-0.55322085
1.81009638	0.02924722	0.01615782	-0.55245677
1.81259637	0.02934411	0.01618899	-0.55169480
1.81509637	0.02944115	0.01622016	-0.55093493
1.81759636	0.02953834	0.01625132	-0.55017716
1.82009636	0.02963569	0.01628248	-0.54942146
1.82259635	0.02973318	0.01631364	-0.54866784
1.82509635	0.02983083	0.01634480	-0.54791628
1.82759634	0.02992864	0.01637596	-0.54716678
1.83009634	0.03002659	0.01640711	-0.54641932
1.83259633	0.03012470	0.01643826	-0.54567391
1.83509633	0.03022296	0.01646941	-0.54493052
1.83759632	0.03032137	0.01650056	-0.54418916
1.84009632	0.03041993	0.01653171	-0.54344981
1.84259631	0.03051864	0.01656285	-0.54271247
1.84509631	0.03061751	0.01659399	-0.54197713
1.84759630	0.03071652	0.01662513	-0.54124378
1.85009630	0.03081569	0.01665626	-0.54051240
1.85259629	0.03091501	0.01668740	-0.53978301
1.85509629	0.03101448	0.01671853	-0.53905558
1.85759628	0.03111409	0.01674965	-0.53833010
1.86009628	0.03121386	0.01678078	-0.53760658
1.86259627	0.03131378	0.01681190	-0.53688500
1.86509627	0.03141385	0.01684302	-0.53616535
1.86759626	0.03151407	0.01687413	-0.53544763
1.87009626	0.03161444	0.01690525	-0.53473183
1.87259625	0.03171496	0.01693636	-0.53401794
1.87509625	0.03181563	0.01696746	-0.53330596
1.87759624	0.03191644	0.01699857	-0.53259587
1.88009624	0.03201741	0.01702967	-0.53188767
1.88259623	0.03211853	0.01706076	-0.53118134
1.88509623	0.03221979	0.01709185	-0.53047690
1.88759622	0.03232120	0.01712294	-0.52977432
1.89009622	0.03242277	0.01715403	-0.52907359
1.89259621	0.03252448	0.01718511	-0.52837472
1.89509621	0.03262633	0.01721619	-0.52767770
1.89759620	0.03272834	0.01724726	-0.52698250
1.90009620	0.03283050	0.01727833	-0.52628914
1.90259619	0.03293280	0.01730940	-0.52559760
1.90509619	0.03303525	0.01734046	-0.52490788
1.90759618	0.03313785	0.01737152	-0.52421996
1.91009618	0.03324059	0.01740257	-0.52353385
1.91259617	0.03334348	0.01743362	-0.52284952
1.91509617	0.03344652	0.01746467	-0.52216699
1.91759616	0.03354971	0.01749571	-0.52148623
1.92009616	0.03365304	0.01752675	-0.52080725
1.92259615	0.03375652	0.01755778	-0.52013003
1.92509615	0.03386015	0.01758881	-0.51945457
1.92759614	0.03396392	0.01761983	-0.51878087
1.93009614	0.03406784	0.01765085	-0.51810891
1.93259613	0.03417190	0.01768186	-0.51743868
1.93509613	0.03427611	0.01771287	-0.51677019
1.93759612	0.03438047	0.01774388	-0.51610343
1.94009612	0.03448497	0.01777488	-0.51543838
1.94259611	0.03458961	0.01780587	-0.51477504
1.94509611	0.03469441	0.01783686	-0.51411341
1.94759610	0.03479934	0.01786784	-0.51345348
1.95009610	0.03490442	0.01789882	-0.51279524
1.95259609	0.03500965	0.01792980	-0.51213869
1.95509609	0.03511502	0.01796076	-0.51148381
1.95759608	0.03522054	0.01799173	-0.51083061
1.96009608	0.03532620	0.01802269	-0.51017907
1.96259607	0.03543200	0.01805364	-0.50952920
1.96509607	0.03553795	0.01808458	-0.50888097
1.96759606	0.03564404	0.01811553	-0.50823440
1.97009606	0.03575027	0.01814646	-0.50758946
1.97259605	0.03585665	0.01817739	-0.50694616
1.97509605	0.03596317	0.01820832	-0.50630449
1.97759604	0.03606984	0.01823923	-0.50566444
1.98009604	0.03617664	0.01827015	-0.50502601
1.98259603	0.03628359	0.01830105	-0.50438919
1.98509603	0.03639069	0.01833195	-0.50375397
1.98759602	0.03649792	0.01836285	-0.50312035
1.99009602	0.03660530	0.01839373	-0.50248832
1.99259601	0.03671282	0.01842462	-0.50185787
1.99509601	0.03682048	0.01845549	-0.50122901
1.99759600	0.03692828	0.01848636	-0.50060172
2.00009600	0.03703623	0.01851722	-0.49997600
2.00259600	0.03714431	0.01854808	-0.49935184
2.00509599	0.03725254	0.01857893	-0.49872924
2.00759599	0.03736091	0.01860977	-0.49810819
2.01009598	0.03746942	0.01864061	-0.49748868
2.01259597	0.03757807	0.01867144	-0.49687071
2.01509597	0.03768686	0.01870227	-0.49625428
2.01759596	0.03779579	0.01873308	-0.49563937
2.02009596	0.03790486	0.01876389	-0.49502599
2.02259595	0.03801407	0.01879469	-0.49441412
2.02509595	0.03812342	0.01882549	-0.49380376
2.02759594	0.03823292	0.01885628	-0.49319491
2.03009594	0.03834255	0.01888706	-0.49258756
2.03259593	0.03845232	0.01891784	-0.49198170
2.03509593	0.03856223	0.01894860	-0.49137733
2.03759592	0.03867228	0.01897936	-0.49077444
2.04009592	0.03878246	0.01901012	-0.49017303
2.04259591	0.03889279	0.01904086	-0.48957309
2.04509591	0.03900325	0.01907160	-0.48897462
2.04759591	0.03911386	0.01910233	-0.48837761
2.05009590	0.03922460	0.01913306	-0.48778206
2.05259590	0.03933548	0.01916377	-0.48718796
2.05509589	0.03944650	0.01919448	-0.48659530
2.05759589	0.03955765	0.01922518	-0.48600408
2.06009588	0.03966894	0.01925587	-0.48541430
2.06259587	0.03978037	0.01928656	-0.48482595
2.06509587	0.03989194	0.01931723	-0.48423902
2.06759586	0.04000364	0.01934790	-0.48365351
2.07009586	0.04011549	0.01937856	-0.48306942
2.07259585	0.04022746	0.01940922	-0.48248673
2.07509585	0.04033958	0.01943986	-0.48190545
2.07759584	0.04045183	0.01947050	-0.48132557
2.08009584	0.04056422	0.01950113	-0.48074708
2.08259583	0.04067674	0.01953175	-0.48016998
2.08509583	0.04078940	0.01956236	-0.47959426
2.08759582	0.04090219	0.01959296	-0.47901993
2.09009582	0.04101512	0.01962356	-0.47844696
2.09259582	0.04112818	0.01965415	-0.47787537
2.09509581	0.04124138	0.01968472	-0.47730514
2.09759581	0.04135472	0.01971529	-0.47673627
2.10009580	0.04146819	0.01974586	-0.47616875
2.10259580	0.04158179	0.01977641	-0.47560259
2.10509579	0.04169553	0.01980695	-0.47503777
2.10759578	0.04180940	0.01983749	-0.47447428
2.11009578	0.04192341	0.01986801	-0.47391214
2.11259577	0.04203755	0.01989853	-0.47335132
2.11509577	0.04215183	0.01992904	-0.47279183
2.11759576	0.04226623	0.01995954	-0.47223366
2.12009576	0.04238077	0.01999003	-0.47167681
2.12259575	0.04249545	0.02002051	-0.47112127
2.12509575	0.04261026	0.02005098	-0.47056703
2.12759574	0.04272520	0.02008144	-0.47001410
2.13009574	0.04284027	0.02011190	-0.46946247
2.13259573	0.04295547	0.02014234	-0.46891213
2.13509573	0.04307081	0.02017278	-0.46836307
2.13759572	0.04318628	0.02020320	-0.46781531
2.14009572	0.04330188	0.02023362	-0.46726882
2.14259572	0.04341761	0.02026403	-0.46672361
2.14509571	0.04353348	0.02029442	-0.46617967
2.14759571	0.04364947	0.02032481	-0.46563699
2.15009570	0.04376560	0.02035519	-0.46509558
2.15259570	0.04388186	0.02038556	-0.46455542
2.15509569	0.04399825	0.02041591	-0.46401652
2.15759568	0.04411477	0.02044626	-0.46347887
2.16009568	0.04423142	0.02047660	-0.46294246
2.16259567	0.04434820	0.02050693	-0.46240729
2.16509567	0.04446511	0.02053725	-0.46187335
2.16759566	0.04458214	0.02056756	-0.46134065
2.17009566	0.04469931	0.02059785	-0.46080918
2.17259565	0.04481661	0.02062814	-0.46027893
2.17509565	0.04493404	0.02065842	-0.45974990
2.17759564	0.04505160	0.02068869	-0.45922208
2.18009564	0.04516929	0.02071895	-0.45869547
2.18259563	0.04528710	0.02074919	-0.45817007
2.18509563	0.04540504	0.02077943	-0.45764587
2.18759562	0.04552312	0.02080966	-0.45712287
2.19009562	0.04564132	0.02083987	-0.45660107
2.19259562	0.04575964	0.02087008	-0.45608045
2.19509561	0.04587810	0.02090027	-0.45556102
2.19759561	0.04599669	0.02093046	-0.45504277
2.20009560	0.04611540	0.02096063	-0.45452570
2.20259560	0.04623423	0.02099080	-0.45400981
2.20509559	0.04635320	0.02102095	-0.45349508
2.20759558	0.04647229	0.02105109	-0.45298152
2.21009558	0.04659151	0.02108122	-0.45246912
2.21259557	0.04671086	0.02111134	-0.45195788
2.21509557	0.04683033	0.02114145	-0.45144779
2.21759556	0.04694993	0.02117155	-0.45093885
2.22009556	0.04706965	0.02120163	-0.45043106
2.22259555	0.04718950	0.02123171	-0.44992441
2.22509555	0.04730948	0.02126177	-0.44941890
2.22759554	0.04742958	0.02129183	-0.44891453
2.23009554	0.04754981	0.02132187	-0.44841128
2.23259553	0.04767016	0.02135190	-0.44790916
2.23509553	0.04779063	0.02138192	-0.44740817
2.23759552	0.04791124	0.02141193	-0.44690829
2.24009552	0.04803196	0.02144193	-0.44640954
2.24259552	0.04815281	0.02147191	-0.44591189
2.24509551	0.04827378	0.02150188	-0.44541535
2.24759551	0.04839488	0.02153185	-0.44491991
2.25009550	0.04851610	0.02156180	-0.44442558
2.25259550	0.04863745	0.02159174	-0.44393234
2.25509549	0.04875892	0.02162166	-0.44344020
2.25759548	0.04888051	0.02165158	-0.44294915
2.26009548	0.04900222	0.02168148	-0.44245918
2.26259547	0.04912406	0.02171138	-0.44197030
2.26509547	0.04924602	0.02174126	-0.44148250
2.26759546	0.04936810	0.02177112	-0.44099577
2.27009546	0.04949030	0.02180098	-0.44051011
2.27259545	0.04961263	0.02183082	-0.44002552
2.27509545	0.04973508	0.02186066	-0.43954200
2.27759544	0.04985765	0.02189048	-0.43905954
2.28009544	0.04998034	0.02192028	-0.43857813
2.28259543	0.05010315	0.02195008	-0.43809778
2.28509543	0.05022608	0.02197986	-0.43761848
2.28759542	0.05034914	0.02200963	-0.43714023
2.29009542	0.05047231	0.02203939	-0.43666303
2.29259542	0.05059561	0.02206914	-0.43618686
2.29509541	0.05071902	0.02209887	-0.43571173
2.29759541	0.05084256	0.02212860	-0.43523764
2.30009540	0.05096621	0.02215830	-0.43476458
2.30259539	0.05108999	0.02218800	-0.43429254
2.30509539	0.05121388	0.02221769	-0.43382153
2.30759538	0.05133790	0.02224736	-0.43335153
2.31009538	0.05146203	0.02227702	-0.43288256
2.31259537	0.05158628	0.02230666	-0.43241460
2.31509537	0.05171065	0.02233629	-0.43194765
2.31759536	0.05183514	0.02236592	-0.43148171
2.32009536	0.05195975	0.02239552	-0.43101677
2.32259535	0.05208447	0.02242512	-0.43055283
2.32509535	0.05220932	0.02245470	-0.43008989
2.32759534	0.05233428	0.02248427	-0.42962794
2.33009534	0.05245936	0.02251382	-0.42916699
2.33259533	0.05258455	0.02254337	-0.42870702
2.33509533	0.05270987	0.02257290	-0.42824804
2.33759532	0.05283530	0.02260241	-0.42779004
2.34009532	0.05296084	0.02263192	-0.42733302
2.34259532	0.05308651	0.02266141	-0.42687697
2.34509531	0.05321229	0.02269088	-0.42642190
2.34759531	0.05333818	0.02272035	-0.42596780
2.35009530	0.05346419	0.02274980	-0.42551466
2.35259529	0.05359032	0.02277923	-0.42506248
2.35509529	0.05371656	0.02280866	-0.42461127
2.35759528	0.05384292	0.02283807	-0.42416101
2.36009528	0.05396940	0.02286747	-0.42371171
2.36259527	0.05409599	0.02289685	-0.42326335
2.36509527	0.05422269	0.02292622	-0.42281595
2.36759526	0.05434951	0.02295557	-0.42236949
2.37009526	0.05447644	0.02298492	-0.42192397
2.37259525	0.05460349	0.02301424	-0.42147939
2.37509525	0.05473065	0.02304356	-0.42103575
2.37759524	0.05485792	0.02307286	-0.42059303
2.38009524	0.05498531	0.02310215	-0.42015125
2.38259523	0.05511281	0.02313142	-0.41971040
2.38509523	0.05524042	0.02316068	-0.41927047
2.38759522	0.05536815	0.02318992	-0.41883146
2.39009522	0.05549599	0.02321916	-0.41839337
2.39259522	0.05562395	0.02324837	-0.41795620
2.39509521	0.05575201	0.02327758	-0.41751994
2.39759521	0.05588019	0.02330677	-0.41708458
2.40009520	0.05600848	0.02333594	-0.41665014
2.40259519	0.05613688	0.02336510	-0.41621660
2.40509519	0.05626539	0.02339425	-0.41578396
2.40759518	0.05639402	0.02342338	-0.41535222
2.41009518	0.05652275	0.02345250	-0.41492137
2.41259517	0.05665160	0.02348160	-0.41449142
2.41509517	0.05678056	0.02351069	-0.41406236
2.41759516	0.05690962	0.02353977	-0.41363418
2.42009516	0.05703880	0.02356883	-0.41320689
2.42259515	0.05716809	0.02359787	-0.41278048
2.42509515	0.05729749	0.02362690	-0.41235495
2.42759514	0.05742700	0.02365592	-0.41193030
2.43009514	0.05755662	0.02368492	-0.41150652
2.43259513	0.05768634	0.02371391	-0.41108361
2.43509513	0.05781618	0.02374288	-0.41066157
2.43759513	0.05794613	0.02377184	-0.41024040
2.44009512	0.05807618	0.02380079	-0.40982009
2.44259512	0.05820634	0.02382971	-0.40940064
2.44509511	0.05833662	0.02385863	-0.40898205
2.44759510	0.05846700	0.02388753	-0.40856431
2.45009510	0.05859748	0.02391641	-0.40814742
2.45259509	0.05872808	0.02394528	-0.40773139
2.45509509	0.05885878	0.02397414	-0.40731620
2.45759508	0.05898959	0.02400297	-0.40690186
2.46009508	0.05912051	0.02403180	-0.40648835
2.46259507	0.05925153	0.02406061	-0.40607569
2.46509507	0.05938267	0.02408940	-0.40566387
2.46759506	0.05951390	0.02411818	-0.40525288
2.47009506	0.05964525	0.02414694	-0.40484272
2.47259505	0.05977670	0.02417569	-0.40443339
2.47509505	0.05990825	0.02420443	-0.40402489
2.47759504	0.06003992	0.02423314	-0.40361721
2.48009504	0.06017168	0.02426185	-0.40321035
2.48259503	0.06030356	0.02429053	-0.40280432
2.48509503	0.06043554	0.02431921	-0.40239910
2.48759503	0.06056762	0.02434786	-0.40199469
2.49009502	0.06069981	0.02437650	-0.40159110
2.49259502	0.06083210	0.02440513	-0.40118832
2.49509501	0.06096450	0.02443374	-0.40078634
