0.239761 0.809838 -0.898274
0.240760 0.808940 -0.899036
0.241759 0.808041 -0.899797
0.242758 0.807142 -0.900556
0.243757 0.806242 -0.901315
0.244756 0.805341 -0.902072
0.245755 0.804440 -0.902827
0.246754 0.803538 -0.903582
0.247753 0.802634 -0.904335
0.248752 0.801731 -0.905087
0.249751 0.800826 -0.905838
0.250750 0.799921 -0.906587
0.251749 0.799015 -0.907336
0.252748 0.798108 -0.908083
0.253747 0.797200 -0.908828
0.254746 0.796292 -0.909573
0.255745 0.795383 -0.910316
0.256744 0.794473 -0.911058
0.257743 0.793563 -0.911799
0.258742 0.792651 -0.912538
0.259741 0.791739 -0.913276
0.260740 0.790827 -0.914013
0.261739 0.789913 -0.914749
0.262738 0.788999 -0.915484
0.263737 0.788084 -0.916217
0.264736 0.787169 -0.916949
0.265735 0.786252 -0.917679
0.266734 0.785335 -0.918409
0.267733 0.784417 -0.919137
0.268732 0.783499 -0.919864
0.269731 0.782579 -0.920589
0.270730 0.781659 -0.921313
0.271729 0.780738 -0.922036
0.272728 0.779817 -0.922758
0.273727 0.778895 -0.923479
0.274726 0.777972 -0.924198
0.275725 0.777048 -0.924916
0.276724 0.776124 -0.925632
0.277723 0.775199 -0.926348
0.278722 0.774273 -0.927062
0.279721 0.773346 -0.927774
0.280720 0.772419 -0.928486
0.281719 0.771491 -0.929196
0.282718 0.770563 -0.929905
0.283717 0.769633 -0.930613
0.284716 0.768703 -0.931319
0.285715 0.767773 -0.932024
0.286714 0.766841 -0.932728
0.287713 0.765909 -0.933430
0.288712 0.764976 -0.934131
0.289711 0.764043 -0.934831
0.290710 0.763108 -0.935530
0.291709 0.762173 -0.936227
0.292708 0.761238 -0.936923
0.293707 0.760301 -0.937618
0.294706 0.759364 -0.938311
0.295705 0.758427 -0.939003
0.296704 0.757488 -0.939694
0.297703 0.756549 -0.940383
0.298702 0.755609 -0.941071
0.299701 0.754669 -0.941758
0.300700 0.753728 -0.942444
0.301699 0.752786 -0.943128
0.302698 0.751843 -0.943811
0.303697 0.750900 -0.944493
0.304696 0.749956 -0.945173
0.305695 0.749012 -0.945852
0.306694 0.748066 -0.946530
0.307693 0.747121 -0.947206
0.308692 0.746174 -0.947881
0.309691 0.745227 -0.948555
0.310690 0.744279 -0.949227
0.311689 0.743330 -0.949898
0.312688 0.742381 -0.950568
0.313687 0.741431 -0.951237
0.314686 0.740480 -0.951904
0.315685 0.739529 -0.952570
0.316684 0.738577 -0.953234
0.317683 0.737624 -0.953897
0.318682 0.736671 -0.954559
0.319681 0.735717 -0.955220
0.320680 0.734763 -0.955879
0.321679 0.733807 -0.956537
0.322678 0.732852 -0.957193
0.323677 0.731895 -0.957849
0.324676 0.730938 -0.958502
0.325675 0.729980 -0.959155
0.326674 0.729021 -0.959806
0.327673 0.728062 -0.960456
0.328672 0.727103 -0.961105
0.329671 0.726142 -0.961752
0.330670 0.725181 -0.962398
0.331669 0.724219 -0.963042
0.332668 0.723257 -0.963686
0.333667 0.722294 -0.964328
0.334666 0.721330 -0.964968
0.335665 0.720366 -0.965607
0.336664 0.719401 -0.966245
0.337663 0.718435 -0.966882
0.338662 0.717469 -0.967517
0.339661 0.716502 -0.968151
0.340660 0.715535 -0.968784
0.341659 0.714566 -0.969415
0.342658 0.713598 -0.970045
0.343657 0.712628 -0.970673
0.344656 0.711658 -0.971300
0.345655 0.710688 -0.971926
0.346654 0.709716 -0.972551
0.347653 0.708744 -0.973174
0.348652 0.707772 -0.973796
0.349651 0.706799 -0.974416
0.350650 0.705825 -0.975035
0.351649 0.704851 -0.975653
0.352648 0.703876 -0.976269
0.353647 0.702900 -0.976884
0.354646 0.701924 -0.977498
0.355645 0.700947 -0.978110
0.356644 0.699970 -0.978721
0.357643 0.698992 -0.979331
0.358642 0.698013 -0.979939
0.359641 0.697034 -0.980546
0.360640 0.696054 -0.981152
0.361639 0.695073 -0.981756
0.362638 0.694092 -0.982359
0.363637 0.693111 -0.982961
0.364636 0.692128 -0.983561
0.365635 0.691145 -0.984160
0.366634 0.690162 -0.984757
0.367633 0.689178 -0.985353
0.368632 0.688193 -0.985948
0.369631 0.687208 -0.986541
0.370630 0.686222 -0.987133
0.371629 0.685236 -0.987724
0.372628 0.684249 -0.988313
0.373627 0.683261 -0.988901
0.374626 0.682273 -0.989488
0.375625 0.681284 -0.990073
0.376624 0.680295 -0.990657
0.377623 0.679305 -0.991240
0.378622 0.678314 -0.991821
0.379621 0.677323 -0.992401
0.380620 0.676331 -0.992979
0.381619 0.675339 -0.993556
0.382618 0.674346 -0.994132
0.383617 0.673353 -0.994706
0.384616 0.672359 -0.995279
0.385615 0.671364 -0.995851
0.386614 0.670369 -0.996421
0.387613 0.669373 -0.996990
0.388612 0.668377 -0.997558
0.389611 0.667380 -0.998124
0.390610 0.666383 -0.998689
0.391609 0.665385 -0.999252
0.392608 0.664386 -0.999814
0.393607 0.663387 -1.000375
0.394606 0.662387 -1.000934
0.395605 0.661387 -1.001492
0.396604 0.660387 -1.002049
0.397603 0.659385 -1.002604
0.398602 0.658383 -1.003158
0.399601 0.657381 -1.003711
0.400600 0.656378 -1.004262
0.401599 0.655374 -1.004812
0.402598 0.654370 -1.005360
0.403597 0.653366 -1.005907
